ID,text,amb
779,hi there i have tweeted from japan. japan is a place very often earthquake. the big earthquake. and even dangerous nuclear power plant. ,1
1142,holy fuck i just felt some big ass earthquake,2
887,holy fuck i just felt some big ass earthquake ,2
493,"hurriyet: πανικός σε σμύρνη, προύσσα και κωνσταντινούπολη από τον σεισμό ",2
1143,"hurriyet: πανικός σε σμύρνη, προύσσα και κωνσταντινούπολη από τον σεισμό ",2
91,"i been shouting ""i'm ready"" and i can feel the drums rolling. it's like a spiritual earthquake. it's big. ",1
721,i liked a @youtube video ,1
1144,i liked a @youtube video ,1
92,i sure felt this one. it was loooooooong and even woke me. ,1
1145,i swear to god i just felt an earthquake,2
895,i swear to god i just felt an earthquake ,2
93,i think i would definitely die if there were a big earthquake while i were sleeping ,1
94,i'm guilty of gloating over media know-nothings scrambling 2 catch up with earthquake they never felt-when in reality should b ignoring them ,1
95,i'm not an alarmist but good to be prepared: reading for a major earthquake. what to do before— and during—a big one ,1
96,i'm raising money for earthquake victims . click to donate: ,1
1146,i've heard there was a big earthquake today in mexico. are you alright? @aldriancg,2
707,i've heard there was a big earthquake today in mexico. are you alright? @aldriancg ,2
681,"injuries as powerful quake rattles turkey, greek island ",2
1147,"injuries as powerful quake rattles turkey, greek island ",2
97,insurance news:hawaii’s big island hit by m5.3 earthquake ,1
98,"it felt like a small earthquake had happened behind me,cause that is how strong his soul was. ",1
472,"it lasted about 20 seconds. thank god, there is no damage. ",1
1148,"it lasted about 20 seconds. thank god, there is no damage. ",1
492,it seems very severe event unfortunately.50% of houses in vryssa village lesvos island have collapsed or are damage… ,2
1149,it seems very severe event unfortunately.50% of houses in vryssa village lesvos island have collapsed or are damage… ,2
1150,"it was a heavy earthquake, really scary. no real damage on this side of the island but on the other side damage and…",2
99,it wasn't immediately clear if the earthquake caused any major damage in turkey or greece. ,1
100,it's about time!!  since day one trump was in violation of our constitution why is this not more of a big deal?????… ,1
101,"just in: 6.2 magnitude earthquake 38km from lesbos, greece via @usgsbigquakes ",1
102,karlomdz: bnonews: breaking: strong earthquake hits the mexico-guatemala border - seismologists … ,2
103,karlomdz: bnonews: more: a powerful 7.0-magnitude earthquake has struck the guatemala-mexico border … ,2
104,last night i dreamt there was a big earthquake. not exactly sure what that meant. i do know i can love better though. ,1
105,latest map of the felt reports collected at emsc after m6.3 #earthquake ,2
506,leeuwarden weather - &lt;p&gt;an earthquake with a preliminary magnitude of 6.2 damaged scores of homes on the eastern… ,2
1151,leeuwarden weather - &lt;p&gt;an earthquake with a preliminary magnitude of 6.2 damaged scores of homes on the eastern… ,2
106,lego city earthquake- build a city and experiment with which buildings are the strongest for your ea ,1
107,let's hope for the best. i was in athens when the big one happened ,1
1152,light earthquake felt in southern bulgaria:,2
1010,light earthquake felt in southern bulgaria: ,2
108,local company survival kits online helps californian’s prepare for largest earthquake drill ever ,1
109,looks like bill hemmer is ready to have the big one and i dont mean an earthquake... ,1
565,m=6.3earthquake in the aegean sea near the greece-turkey border causes injuries and damage | ,2
1153,m=6.3earthquake in the aegean sea near the greece-turkey border causes injuries and damage | ,2
876,m6.3 #earthquake hits near #lesbos #greece – tremors felt in #athens #istanbul injuries #damages… ,2
706,"m6.3 depth: 5 km #earthquake#plomárion, #lésvos #greece  - violent #çanakkale, turkey - very strongtire,… ",2
1154,"m6.3 depth: 5 km #earthquake#plomárion, #lésvos #greece  - violent #çanakkale, turkey - very strongtire,… ",2
871,"m6.3 earthquake hits near lesbos, greece – tremors felt in athens and istanbul, injuries and infrastructure... ",2
542,maastricht weather - &lt;p&gt;an earthquake with a preliminary magnitude of 6.2 badly damaged scores of homes on the… ,2
1155,maastricht weather - &lt;p&gt;an earthquake with a preliminary magnitude of 6.2 badly damaged scores of homes on the… ,2
627,magnitude 6.9 earthquake triggers landslides and damages homes in guatemala ,2
1156,magnitude 6.9 earthquake triggers landslides and damages homes in guatemala ,2
632,"magnitude 6.9 earthquake triggers landslides, damages homes in guatemala ",2
1157,"magnitude 6.9 earthquake triggers landslides, damages homes in guatemala ",2
586,"major damage reported in vrisa, #lesvos; rescue teams on site #earthquake #greece",2
1158,"major damage reported in vrisa, #lesvos; rescue teams on site #earthquake #greece",2
615,massive #earthquake triggers landslides in guatemala ,2
1159,massive #earthquake triggers landslides in guatemala ,2
622,massive 6.9 earthquake triggers landslides in guatemala ,2
1161,massive 6.9 earthquake triggers landslides in guatemala ,2
611,massive 6.9 earthquake triggers landslides in guatemala a magnitude 6.9 earthquake in western guatemala near... ,2
1160,massive 6.9 earthquake triggers landslides in guatemala a magnitude 6.9 earthquake in western guatemala near... ,2
629,massive earthquake triggers landslides in #guatemala #mexico ,2
1162,massive earthquake triggers landslides in #guatemala #mexico ,2
624,massive earthquake triggers landslides in guatemala ,2
1163,massive earthquake triggers landslides in guatemala ,2
402,"militaire.gr - σεισμοσ 6,1 :κατέρρευσαν σπίτια στη νότια λέσβο! ",2
1164,"militaire.gr - σεισμοσ 6,1 :κατέρρευσαν σπίτια στη νότια λέσβο! ",2
376,"my lefkada |  σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια: σεισμός 6,1… ",2
1165,"my lefkada |  σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια: σεισμός 6,1… ",2
859,my mum and dad are on the island ... they felt the earthquake and are ok ... was in a bit of a panic as i couldn't… ,2
110,"my prayers for those affected by the earthquake in kathmandu, nepal. this was one of the strongest earthquakes recorded. ",2
111,mεγάλες ζημιές για τη δεη από την κατολίσθηση στο αμύνταιο  ,1
1166,new post on my blog: βίντεο-σοκ από τη λέσβο: πληροφορίες για εγκλωβισμένους στο χωριό βρίσα [βίντεο],2
112,"new post: ""u.k. in chaos; macron's big win; earthquake at uber"" ",1
1699,new post: u.k. in chaos; macron's big win; earthquake at uber,1
113,new post: u.k. in chaos; macron's big win; earthquake at uber ,1
432,"new story on npr: earthquake kills woman, damages buildings on greek island ",2
1167,"new story on npr: earthquake kills woman, damages buildings on greek island ",2
457,"new survey shows christchurch 'evenly split' over earthquake-damaged christ church cathedral debate, via @nzherald ",2
1168,"new survey shows christchurch 'evenly split' over earthquake-damaged christ church cathedral debate, via @nzherald ",2
462,new survey shows christchurch 'evenly split' over earthquake-damaged christ church cathedral debate… ,2
1169,new survey shows christchurch 'evenly split' over earthquake-damaged christ church cathedral debate… ,2
1700,"no damages in mytilene the capital of #lesvos taxi drivers of the area told @bild people out on the streets though,…",2
114,"no damages in mytilene the capital of #lesvos taxi drivers of the area told @bild people out on the streets though,… ",2
1170,now turkey.earthquake of 6.3 degrees on the richter scale hits turkey: the epicenter was in the aegean sea and was felt in athens.,2
817,now turkey.earthquake of 6.3 degrees on the richter scale hits turkey: the epicenter was in the aegean sea and was felt in athens. ,2
1171,"npr earthquake kills woman, damages buildings on greek island npr a powerful earthquake monday afternoon killed a…",2
705,oh god we had a big earthquake over here in guatemala at 1:25 am ,2
1172,oh god we had a big earthquake over here in guatemala at 1:25 am ,2
1701,ok this aid the one i really felt! 7.0 😱,1
115,ok this aid the one i really felt! 7.0 😱 ,1
1702,"ok, that's really strange! we all felt it but the news is not talking about it? so if it's not an earthquake? @abc7…",1
116,"ok, that's really strange! we all felt it but the news is not talking about it? so if it's not an earthquake? @abc7… ",1
1173,okay. so i felt that earthquake. #istanbul #earthquake,2
840,okay. so i felt that earthquake. #istanbul #earthquake ,2
1174,omg an earthquake took place where i live and really freakin out!never feel that strong before 🙈,2
751,omg an earthquake took place where i live and really freakin out!never feel that strong before 🙈 ,2
679,one killed as strong earthquake hits e. greece ,2
1175,one killed as strong earthquake hits e. greece ,2
660,"one killed, 11 others injured as strong earthquake hits eastern greece - xinhua #earthquake ",2
1176,"one killed, 11 others injured as strong earthquake hits eastern greece - xinhua #earthquake ",2
1703,one of my biggest fears is like being caught up in a huhe earthquake i was about to legit throw up,1
117,one of my biggest fears is like being caught up in a huhe earthquake i was about to legit throw up ,1
711,one woman dead after powerful 6.2 quake reduces homes to rubble in greece and turkey. ,2
1177,one woman dead after powerful 6.2 quake reduces homes to rubble in greece and turkey. ,2
837,pacific tsumani warning issued after a 7.0 magnitude earthquake felt off the coast of mexico ,2
118,pager yellow ... nearly 1 million people experiencing strong shacking (vi) #tajumulco #guatemala #earthquake,2
536,photo gallery of damage caused by #guatemala earthquake via @el_periodico ,2
1178,photo gallery of damage caused by #guatemala earthquake via @el_periodico ,2
359,please do not forget about the earthquake victims in ecuador. help us send clean water filters today. ,2
1704,please do not forget about the earthquake victims in ecuador. help us send clean water filters today. ,2
1705,"policy committee of @ccrecemr #cemrmeets interrupted by earthquake, no injured but big fear...",2
119,"policy committee of @ccrecemr #cemrmeets interrupted by earthquake, no injured but big fear... ",2
758,"powerful 6.3 earthquake rattles greece, turkey - lonewolf sager(◑_◑): ",2
1179,"powerful 6.3 earthquake rattles greece, turkey - lonewolf sager(◑_◑): ",2
1706,"powerful 6.3 magnitude earthquake near plomarion, greece .. 2:28pm greece time gmt + 2 hours monday june 12 2017",2
120,"powerful 6.3 magnitude earthquake near plomarion, greece .. 2:28pm greece time gmt + 2 hours monday june 12 2017 ",2
687,"powerful earthquake 6.3 r strikes in the aegean between lesvos and chiosjune 12, 2017 uncategorized leave a... ",2
